Country Name,Country Code,Series Name,Series Code,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Andorra,AND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39058.60700639,38021.8376939328,36647.7192605923,34984.0155268862,34281.7600502152,32958.7805252061,31996.5592330857,31117.2108431692,30392.8563434166,29997.1003583755,29680.1468869682,30065.0120910051,30469.3585543245,31180.4269805435,31143.1615046334,29642.3199056721,28161.9557223134,26518.2460901533,26587.1507935057,27619.5190355779,28871.2296369485,31140.7043097433,31800.3790054979,32938.6592135008,34113.8334027285,36790.1209900717,38084.5022003398,39620.3387714274,40054.3399679173,40528.1938997392,41322.0723316534,40789.1781297264,37775.1438845998,35604.4007343193,36277.2814831059,37637.5045137987,36206.9954432018,35684.1861967511,37300.6419409868,38654.95287916,40085.0394278177,39361.0807539996,39242.1633307803,39346.2935180487,34536.666145207,36929.0364995869,39780.4152991834,40227.2524257376,41034.5266723078,..
Angola,AGO,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.60610130980258,..,..,..,..,10.5884025874169,..,16.1761203157463,..,..,19.8600006103516,23.9866199493408,..,..,..,27.8308164147805,..,29.6415478233302,..,..,..,..
Angola,AGO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.49495669978991,..,..,..,..,7.71984559467849,..,12.3044799492131,..,..,15.8599996566772,17.4365100860596,..,..,..,20.84111123834,..,22.0520977155672,..,..,..,..
Angola,AGO,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.62903535277101,..,..,..,..,5.24151506449703,..,8.80540330746349,..,..,12.289999961853,12.2427101135254,..,..,..,14.5819537114167,..,15.263359965441,..,..,..,..
Angola,AGO,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.7,..,..,..,..,..,..,..,71.7,..,..,..,..,..,..,..,..,..,80,..,..,..,..,..,..,..
Angola,AGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.3,..,..,..,..,..,..,..
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,-7.81953767077414,-3.61121699593038,0.398925562456483,2.14350685089639,-0.238221364131547,-0.756799921119097,0.529253267498845,2.57767901918209,-3.31670877387509,-6.670526972975,-2.34465271095358,-8.87134519095005,-26.3741958805222,-1.89306801134015,11.2224490340232,9.76893815229334,3.69291015107154,1.24533172646349,-1.1307987789491,-0.302928309232016,0.769184668379836,9.85780236264037,-0.0654379872422197,7.48604694407922,10.0673593264113,7.79557532887203,8.85163544291412,6.67888592419779,-1.80906009330889,1.31579076620976,-0.356512141669299,4.37008778613288,0.921826358320473,0.821220988941135,-2.80470818378251,-5.15402904669538,-3.62286501702881,-3.96852454312942,-3.52900012504749,-7.1276148271679,-1.0943408561201,0.991406795873331,-1.80870334166293,1.29293270746824,..
Angola,AGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,3186.7395967321,2937.55129349615,2831.46994192125,2842.76539931284,2903.70027040203,2896.78303600758,2874.86018427609,2890.07547573739,2964.572344914,2866.24611384236,2675.05239370666,2612.33170523819,2380.58274213388,1752.72318662558,1719.54294465223,1912.51777523397,2099.35045384819,2176.87757986492,2203.98692701325,2179.06426975438,2172.46326720494,2189.17352158246,2404.97792071531,2403.40415157038,2583.32411461288,2843.3966357968,3065.05576243895,3336.36332465208,3559.19522512236,3494.80724466172,3540.79159568381,3528.16824373399,3682.35229322763,3716.29718727282,3746.81619978613,3641.72893919944,3454.03317187119,3328.8982124109,3196.79006983557,3083.97534427357,2864.16146036893,2832.81777132286,2860.90251922246,2809.15727975557,2845.47779302975,..
Antigua and Barbuda,ATG,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.0747356422657,..,..,65.8277969360352,..,69.3894839416143,..,..
Antigua and Barbuda,ATG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.7659249985091,..,..,73.7143630981445,..,74.0725436431649,..,..
